type,name,steam_appid,required_age,platforms,categories,genres,release_date,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews,achievements,discount,price,developer,publisher
game,Piece Of Mind,1193730,0,windows,Single-player,Action;Adventure;Indie;RPG;Simulation;Early Access,2021-05-25,2,0,2 user reviews,0,2,2,0,0,12.49,Rig Studio,Rig Studio
game,Tower Climb,1193780,0,windows,Single-player;Full controller support;Steam Cloud,Casual;Indie,2019-12-11,2,0,2 user reviews,2,0,2,0,0,3.99,11Sheep,11Sheep
game,UNHERD,1193790,0,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Adventure;Indie;Strategy,2021-02-15,1,0,5 user reviews,4,1,5,20,0,5.69,Happimal,Happimal
game,Jeremiah,1193830,0,windows,Single-player,Action;Casual;Indie,2020-03-26,1,0,1 user reviews,1,0,1,0,0,1.59,Tom Wagner - Dubya Studios,Dubya Studios
game,Ping Pong Space - Retro Tennis,1193930,0,windows;mac,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Shared/Split Screen;Steam Achievements;Partial Controller Support,Action;Indie;Sports,2019-12-05,2,0,2 user reviews,2,0,2,10,86,2.99,Best Friend Games,Best Friend Games
game,Dashbot Ninja,1193950,0,windows,Single-player,Action;Indie,2019-11-28,1,0,1 user reviews,1,0,1,0,0,3.99,Trio Queue,Kajak Games
game,Love love demon ji-恋恋妖姬,1193110,0,windows,Single-player,Action;Casual;Indie,2019-11-26,3,0,3 user reviews,2,1,3,0,0,-1.0,FlyBoyStudio,FlyBoyStudio
game,Bomber Fox,1193160,0,windows,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Co-op;Shared/Split Screen Co-op;Steam Achievements;Partial Controller Support;Steam Cloud;Remote Play Together,Action;Indie,2019-12-19,1,0,1 user reviews,0,1,1,28,0,3.99,Laughing Fox Games,Laughing Fox Games
game,K37-D,1193200,0,windows,Single-player;Steam Achievements,Action;Adventure;Indie,2019-12-22,3,0,3 user reviews,3,0,3,24,0,3.99,ShadowBlade Games,ShadowBlade Games
game,Hunt the Muglump,1193210,0,windows,Single-player;Steam Achievements;Full controller support;Steam Leaderboards;Includes level editor,Adventure;Indie,2020-03-15,3,0,3 user reviews,3,0,3,21,0,0.79,Play Old School Games,Play Old School Games
game,Axe Cop,1193300,0,windows,Single-player;Full controller support,Action;Adventure;Indie;RPG;Strategy,2020-11-25,7,0,7 user reviews,7,0,7,0,0,8.19,Red Triangle Games,Red Triangle Games
game,Together - A Wish No One Remembers,1193330,0,windows;mac;linux,Single-player;Steam Achievements,Casual;Indie,2020-01-20,1,0,5 user reviews,5,0,5,9,0,8.99,Hangover Cat Purrroduction, Hangover Cat Purrroduction
game,Zelter,1193340,0,windows,Single-player;Full controller support,Action;Adventure;Indie;Early Access,2020-10-22,4,6,Mostly Positive,240,65,305,0,0,19.99,G1 Playground,Super.com
game,The Dis-United States Of America,1193420,0,windows;linux,Single-player,Casual;Strategy,2019-11-27,1,0,1 user reviews,1,0,1,0,0,0.79,Spaghetti Code Ltd,Spaghetti Code Ltd
game,Stripper Anya: Christmas Special,1193450,0,windows,Full controller support,Action;Casual;Indie,2019-12-16,1,0,1 user reviews,0,1,1,0,0,8.19,"X-MiGuPLAY, LLC","X-MiGuPLAY, LLC"
game,Bunny Sudoku,1193460,0,windows;linux,Single-player;Multi-player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Cloud,Casual;Indie;Strategy,2019-11-29,1,0,4 user reviews,3,1,4,13,0,2.39,DillyFrame,DillyFrame
game,A Crooked Heart,1193490,0,windows,Single-player;Full controller support,Action;Adventure;Indie;Early Access,2021-01-08,2,0,2 user reviews,2,0,2,0,0,1.59,Little Blackbird Studio,Little Blackbird Studio
game,Space Climber,1193520,0,windows,Single-player;Multi-player;Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Remote Play Together,Action;Adventure;Indie,2019-12-11,2,0,2 user reviews,1,1,2,38,0,3.29,Ferulox Studios,Ferulox Studios
game,Roast Party,1193560,0,windows,Multi-player;PvP;Online PvP;In-App Purchases;Stats,Casual;Indie;Strategy;Early Access,2020-08-28,6,0,6 user reviews,6,0,6,0,0,0.79,Fraccas,DevFraccas
game,Nyanco Dream,1192580,0,windows,Single-player;Steam Achievements,Action;Adventure;Indie;RPG,2019-11-23,13,6,Mostly Positive,10,3,13,1,0,0.79,Nyanco Channel,Nyanco Channel
game,ANIME REDEMPTION,1192610,0,windows,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Indie;RPG;Simulation,2020-02-10,2,8,Very Positive,132,30,162,13,0,1.99,Konnichiwa Games,Konnichiwa Games
game,Hentai Mosaique Neko Waifus,1192640,0,windows;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;RPG,2020-01-27,17,8,Very Positive,394,21,415,100,0,1.59,Lil Hentai Games,Lil Hentai Games
game,ADULT SHERIFF,1192730,0,windows;linux,Single-player;Steam Achievements,Action;Adventure;Casual;Indie;RPG;Simulation,2020-01-04,1,5,Mixed,44,23,67,11,0,0.79,Konnichiwa Games,Konnichiwa Games
game,Woman's body: For adults 2,1192740,0,windows,Single-player;Steam Achievements,Indie,2019-12-01,4,0,4 user reviews,3,1,4,53,0,2.39,Softened Cookie,Laush Studio
game,The Shenanigans of Cherry and Trix,1192840,0,windows,Single-player,Action;Adventure;Casual;Indie;RPG,2019-12-20,1,0,1 user reviews,1,0,1,0,0,6.59,Critoniuum,Dd Games
game,Winter Snow | 冬雪,1192860,0,windows,Single-player,Adventure;Casual;Indie;RPG,2019-12-18,1,0,1 user reviews,1,0,1,0,0,0.79,木子工坊,HongbinGame
game,Nostalgiarian,1192880,0,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Casual;Indie,2020-01-05,1,0,1 user reviews,0,1,1,3,0,1.59,Cloaz Studio,Cloaz Studio
game,Shoot Them,1192890,0,windows,Single-player;Steam Achievements;Steam Cloud,Action;Indie,2019-12-03,20,5,Mixed,16,7,23,17,0,0.79,Cтрельба,Cтрельба
game,食用系少女：美食內戰 Food Girls：Civil War,1192910,0,windows;mac,Single-player,Casual;Indie,2019-12-13,2,0,2 user reviews,2,0,2,8,0,16.79,SimonCreative;STORIA,SimonCreative
game,TriangleStorm,1192070,0,windows,Single-player;Steam Achievements,Casual;Indie,2019-11-19,1,0,1 user reviews,1,0,1,5,0,0.79,Benjamin Berglund,DIG Publishing
game,Section Six,1192160,0,windows;linux,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;Simulation,2020-05-19,1,0,1 user reviews,1,0,1,16,0,2.99,Lepus Games,Lepus Games
game,Labyrinths of the World: The Wild Side Collector's Edition,1192260,0,windows,Single-player,Adventure;Casual,2020-01-03,3,0,3 user reviews,3,0,3,0,0,8.19,Domini Games,Big Fish Games
game,Royal Detective: The Last Charm Collector's Edition,1192270,0,windows,Single-player,Adventure;Casual,2019-11-15,1,0,1 user reviews,1,0,1,0,0,8.19,Elephant Games,Big Fish Games
game,KAWAII GIRLS PUZZLE,1192310,0,windows,Single-player;Steam Achievements,Casual;Indie,2019-12-06,1,7,Positive,8,2,10,12,0,0.79,Elementarium games,Elementarium games
game,Invisible Enemy,1192390,0,windows,Single-player,Action,2020-02-06,3,0,3 user reviews,0,3,3,0,0,5.69,Studio Cute,H-GAME
game,Room Escape '1053',1192410,0,windows,Single-player,Action;Adventure;Casual,2019-12-12,1,0,1 user reviews,0,1,1,0,0,-1.0,Godam Inc.,EGG Inc.
game,Shuttle Commander,1192420,0,windows,Single-player,Simulation,2020-11-30,1,5,Mixed,10,9,19,0,0,19.99,Immersive VR Education,Immersive VR Education
game,GraFi Christmas,1192500,0,windows,Single-player;Steam Achievements;Steam Cloud,Casual;Indie,2019-11-22,2,0,2 user reviews,1,1,2,100,0,1.59,Blender Games,Blender Games
game,Nexomon,1191580,0,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Casual;Indie;RPG;Simulation,2020-07-10,5,8,Very Positive,395,37,432,62,0,8.19,VEWO Interactive Inc.,VEWO Interactive Inc.
game,End of War 1945,1191590,0,windows,Single-player;Multi-player;PvP;Online PvP;LAN PvP;Partial Controller Support,Action;Casual;Indie;Early Access,2020-05-08,1,7,Positive,9,2,11,0,0,13.49,The 45th Division,The 45th Division
game,Memory,1191610,0,windows,Single-player;Steam Achievements;Partial Controller Support,Indie,2020-04-29,1,0,1 user reviews,1,0,1,20,0,12.49,Soft Paw Studio,Soft Paw Studio
game,The World Is Ruled According to Sexual Prowess So I’m Playing Dirty to Get My Harem Episode 1,1191790,0,windows,Single-player,Casual,2020-01-20,4,0,4 user reviews,2,2,4,0,0,3.99,Boom! Boom! Douga,Animation Game Series
game,Spot The Differences 2020 | 大家来找茬 2020,1191820,0,windows,Single-player,Adventure;Casual;Simulation;Strategy,2019-12-13,3,0,3 user reviews,3,0,3,0,0,0.79,KUWOGame,KUWOGame
game,Memody: Sindrel Song,1191860,0,windows,Single-player,Indie,2019-12-06,15,7,Positive,15,0,15,25,0,8.19,Tobias Cornwall,Tobias Cornwall
game,Say No! More,1191900,0,windows;mac,Single-player;Steam Achievements;Steam Cloud,Casual;Indie,2021-04-09,4,8,Very Positive,187,12,199,22,0,14.99,Studio Fizbin,Thunderful Publishing
game,Deathtrap Dungeon: The Interactive Video Adventure,1191940,0,windows;mac,Single-player,Adventure;Casual;RPG,2020-04-30,1,8,Very Positive,105,8,113,0,0,6.59,Branching Narrative Ltd,Branching Narrative Ltd
game,Virus L,1192060,0,windows,Single-player,Action,2020-01-13,3,0,3 user reviews,0,3,3,0,0,8.19,Luthor Dynamics,Luthor Dynamics
game,War Robots: Planet Defender,1191190,0,windows,Single-player,Adventure;Casual;Indie;Simulation;Sports;Strategy,2019-12-18,3,0,3 user reviews,3,0,3,0,0,5.69,Xue Dong,Xue Dong
game,Seek Girl Ⅲ,1191210,0,windows,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Casual;Indie;RPG;Strategy,2019-12-05,1,8,Very Positive,202,46,248,35,0,0.79,DSGame,DSGame
game,12 Labours of Hercules X: Greed for Speed,1191280,0,windows;mac,Single-player;Steam Achievements,Adventure;Casual;Indie;Strategy,2020-04-22,1,0,7 user reviews,4,3,7,24,0,9.99,Jetdogs Studios;Zoom Out Games,Jetdogs Studios
game,Forgotten Ways,1191440,0,windows,Single-player,Casual;Indie;Simulation,2020-05-27,1,0,2 user reviews,1,1,2,0,0,1.59,IllSeeYou,IllSeeYou
game,Spire of Sorcery (Limited Early Access),1191500,0,windows,Single-player,Indie;RPG;Strategy;Early Access,2019-11-14,1,5,Mixed,6,9,15,0,0,20.0,Charlie Oscar Lima Tango Interactive Entertainment,The Merchant Guild of Rund (Limited)
game,PixHunter,1191510,0,windows,Single-player;Partial Controller Support,Action;Casual;Indie,2020-01-05,1,0,1 user reviews,0,1,1,0,0,0.79,Studio Inward,Studio Inward
game,Defence War,1190620,0,windows,Single-player;Steam Achievements;Stats;Steam Leaderboards,Action;Casual;Indie;Strategy,2019-11-22,7,0,7 user reviews,2,5,7,45,0,2.39,StarSystemStudios,StarSystemStudios
game,Memory Match Saga,1190640,0,windows,Single-player,Adventure;Casual;Indie;Simulation;Strategy,2019-11-22,1,0,1 user reviews,1,0,1,0,0,1.59,Boogygames Studios,Boogygames Studios
game,Tales of the Deck,1190760,0,windows;mac,Single-player,Adventure;Casual;Indie;Strategy;Early Access,2020-02-06,3,0,3 user reviews,0,3,3,21,0,8.19,One Bit Factory,One Bit Factory
game,DooM in the Dark 2,1190780,0,windows,Single-player,Action;Adventure;Indie;Simulation,2019-11-21,2,0,2 user reviews,0,2,2,0,0,6.59,indie_games_studio,indie_games_studio
game,Ghetto Conspiracy,1190810,0,windows,Single-player,Adventure,2019-12-16,8,0,8 user reviews,8,0,8,0,0,2.39,Ghetto Games,Ghetto Games
game,Booobjz,1190820,0,windows,Single-player;Steam Achievements,Action;Adventure;Casual;Indie,2021-02-28,1,0,6 user reviews,6,0,6,20,0,4.99,FreeAnimals_Software;Dnovel, FreeAnimals_Software
game,Defend Them !,1190910,0,windows,Single-player;Steam Achievements;Steam Cloud,Action;Indie;RPG;Strategy,2021-02-16,1,0,1 user reviews,1,0,1,11,0,3.99,Butter Fly Games,Butter Fly Games
game,ScribbleDude,1190930,0,windows,Single-player;Steam Achievements,Adventure;Indie,2020-01-31,6,0,6 user reviews,6,0,6,22,0,5.69,RandomErik;Sparxe,RandomErik
game,Hoarding Simulator,1190980,0,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Casual;Indie;Simulation,2019-11-24,1,0,1 user reviews,0,1,1,19,0,2.99,Ryan Carlos,Ryan Carlos
game,Yuki Onna | 雪女,1191070,0,windows,Single-player;Steam Achievements,Action;Adventure;Indie;Strategy,2020-01-02,3,6,Mostly Positive,35,11,46,12,0,3.99,Chilla's Art,Chilla's Art
game,Hentai Waifu,1191100,0,windows;mac,Single-player;Steam Achievements;Steam Cloud,Casual;Indie;Strategy,2019-11-25,17,6,Mostly Positive,13,4,17,100,0,0.79,GentleDriver;もるた,Hentai works
game,LIT: Bend the Light,1190160,0,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud,Casual;Indie,2020-05-15,1,8,Very Positive,81,5,86,23,0,5.99,Copperglass,Copperglass
game,Arrow,1190180,0,windows,Multi-player;PvP;Shared/Split Screen PvP;Shared/Split Screen;Full controller support;Remote Play Together,Action;Casual;Indie,2019-11-26,1,0,1 user reviews,1,0,1,0,0,0.0,HEILAH,HEILAH
game,Dancing Arrow : Beat Smash,1190310,0,windows,Single-player;Multi-player,Casual;Indie;Early Access,2019-12-26,2,0,2 user reviews,2,0,2,0,0,20.99,Geniesoft Inc.,Geniesoft Inc.
game,Race Race Racer,1190380,0,windows;mac;linux,Single-player,Racing,2019-12-02,11,6,Mostly Positive,8,3,11,0,0,0.79,Enaayah Software Development and Services Private Limited,Enaayah Software Development and Services Private Limited
game,The Wonderful 101: Remastered,1190400,0,windows,Single-player;Multi-player;Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure,2020-05-19,4,8,Very Positive,196,35,231,100,0,44.99,PlatinumGames Inc.,PlatinumGames Inc.
game,Crazy city,1190410,0,windows,Single-player,Action;Adventure;Indie,2019-11-27,3,0,3 user reviews,2,1,3,0,0,0.79,JOJO,JOJO
game,Heebie Jeebies: The Roller Coaster,1190480,0,windows,Single-player,Action,2019-11-20,2,0,2 user reviews,1,1,2,0,0,3.99,Lukas Litinskas,Lukas Litinskas
game,Scriptum VR: The Neighbor's House Escape Room,1190560,0,windows,Single-player,Adventure;Indie,2019-12-03,1,0,1 user reviews,1,0,1,0,0,6.59,Adver2Play,Adver2Play
game,Juken Jigoku | 受験地獄,1189740,0,windows,Single-player;Steam Achievements,Adventure;Casual;Indie,2020-01-16,16,5,Mixed,11,5,16,7,0,2.39,W&H Game Systems,W&H Game Systems
game,WinTweaker,1189750,0,windows,Steam Workshop,Utilities;Early Access,2019-12-11,6,0,6 user reviews,4,2,6,0,0,3.99,Giga-Core,Giga-Core
game,Wallachia: Reign of Dracula,1189780,0,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action;Indie,2020-02-28,2,6,Mostly Positive,31,9,40,14,0,8.19,Migami Games,Storybird Studio;PixelHeart
game,Bleeding Edge,1189800,0,windows,Multi-player;PvP;Online PvP;Cross-Platform Multiplayer;Partial Controller Support,Action,2020-03-24,1,6,Mostly Positive,525,224,749,10,0,29.99,Ninja Theory,Ninja Theory
game,The Last Deathbound,1190060,0,windows,Single-player,Action;Indie,2019-12-13,4,0,4 user reviews,4,0,4,0,0,0.79,Kenny Doan,Gray Cube
game,H-SNIPER: Middle East,1190110,0,windows,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Indie;RPG;Simulation;Strategy,2020-01-16,5,8,Very Positive,355,32,387,100,0,0.79,Konnichiwa Games,Konnichiwa Games
game,Good doktor,1190120,0,windows,Single-player,Casual;Indie;Simulation,2019-12-25,5,0,5 user reviews,1,4,5,5,0,5.69,Niko Belik,Niko Belik
game,Door in the Woods,1189230,0,windows,Single-player,RPG,2019-12-04,20,6,Mostly Positive,116,35,151,0,0,8.19,teedoubleuGAMES,teedoubleuGAMES
game,Art of Beauties,1189360,0,windows,Single-player;Steam Achievements,Casual;Indie,2020-01-23,1,7,Positive,9,2,11,40,0,1.59,Kotovodk Studio,Kotovodk Studio
game,Beat Or Die The MiniGames,1189380,0,windows,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Partial Controller Support;Remote Play Together,Action;Adventure;Racing,2019-12-09,1,0,1 user reviews,1,0,1,0,0,1.59,BlueNothing Games,BlueNothing Games
game,VenusBlood FRONTIER International,1189440,0,windows,Single-player,Adventure;RPG;Simulation;Strategy,2020-02-07,3,7,Positive,24,5,29,0,0,33.99,Ninetail;Dualtail,JAST USA;Kagura Games (Chinese Localization)
game,ClickCells: Office Lady,1189460,0,windows,Single-player;Steam Achievements,Casual;Indie;RPG,2019-12-12,1,6,Mostly Positive,15,5,20,100,0,0.79,Crew Lab,Crew Lab
game,Street Hoop,1189520,0,windows,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Shared/Split Screen;Partial Controller Support,Casual;Indie;Sports,2019-12-31,1,0,5 user reviews,4,1,5,0,0,3.99,Digicon;DATA EAST,Digicon
game,Path Of Wuxia,1189630,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Indie;RPG;Early Access,2020-04-30,10,8,Very Positive,474,28,502,41,0,16.79,Heluo Studio,香港商河洛互動娛樂股份有限公司
game,Post Scriptum CTG: Collectible Token Game,1189650,0,windows,Single-player;Multi-player;PvP;Online PvP;Shared/Split Screen PvP;Shared/Split Screen;Remote Play Together,Indie;Strategy;Early Access,2020-03-12,2,0,2 user reviews,1,1,2,0,0,0.0,Alien Intelligence UAB,Alien Intelligence UAB
game,JEF,1188760,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Casual;Indie;Simulation,2020-02-28,2,7,Positive,37,3,40,24,0,3.29,Jeremy Couillard,Jeremy Couillard
game,In the Service of Mrs. Claus,1188800,0,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie;RPG,2019-12-12,4,0,4 user reviews,2,2,4,15,0,3.29,Choice of Games,Choice of Games
game,Ether Loop,1188970,0,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action;Adventure;Indie,2020-01-21,4,6,Mostly Positive,89,25,114,12,0,11.99,Moon Lens,Moon Lens;Pleasant Rain Ltd
game,WREST,1188990,0,windows,Single-player,Adventure,2020-07-28,11,6,Mostly Positive,8,3,11,20,0,16.79,Shaftesbury Lucid Inc,Shaftesbury Sales Company Inc
game,LOGA: Unexpected Adventure,1189020,0,windows,Single-player;Full controller support,Action;Adventure;Casual;Indie,2020-02-17,2,0,2 user reviews,0,2,2,0,0,3.99,Ibrahim sofan,Ibrahim sofan
game,Smart Girl : Christmas,1189040,0,windows,Single-player,Casual;Indie,2020-02-02,1,0,1 user reviews,0,1,1,13,0,0.79,Smart Party,Smart Party
game,Hot And Lovely,1189050,0,windows,Single-player;Steam Achievements,Action;Casual;Indie;RPG;Strategy,2020-01-07,1,5,Mixed,13,8,21,24,0,1.59,Lovely Games,Lovely Games
game,Squirrel Legacy,1189080,0,windows,Single-player;Partial Controller Support,Adventure;RPG,2020-02-11,6,0,6 user reviews,3,3,6,0,0,8.19,Obscure,Obscure
game,Posibility,1189120,0,windows;linux,Single-player,Adventure;Casual;Indie;RPG;Strategy,2019-12-12,1,0,1 user reviews,0,1,1,0,0,3.99,UGtobest,UGtobest
game,Moonlight Basket,1189200,0,windows,Single-player,Casual;Indie;RPG;Simulation,2020-06-19,1,0,1 user reviews,1,0,1,0,0,5.69,Inu to Neko,Starship Studio
game,Yuna and other troubles,1189210,0,windows,Single-player;Steam Cloud,Adventure;Casual;Indie;Early Access,2020-01-09,1,0,1 user reviews,0,1,1,0,0,8.19,Strawberry Entertainment,Strawberry Entertainment
game,"Deep, In the  Forest",1188430,0,windows,Single-player,Action;Adventure;Casual;Indie;RPG,2020-04-10,14,5,Mixed,8,6,14,14,0,10.79,Satur Entertainment,Satur Entertainment
game,Apex Aim Trainer,1188540,0,windows,Single-player;Steam Workshop;Partial Controller Support;Steam Cloud,Action;Indie;Early Access,2020-01-29,1,8,Very Positive,96,15,111,0,0,3.99,SharkFishFish,SharkFishFish
game,Classic Snake Adventures,1188580,0,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Casual;Indie,2019-12-07,2,0,2 user reviews,2,0,2,14,0,8.99,Crazysoft Limited,Crazysoft Limited
game,Castle Commander,1188670,0,windows,Single-player,Casual;Indie;Simulation;Strategy;Early Access,2019-11-25,1,0,1 user reviews,1,0,1,0,0,3.99,Barry McCabe,Clockwork Wolf
game,The Political Machine 2020,1188680,0,windows;mac,Single-player;Multi-player;PvP;Online PvP;Cross-Platform Multiplayer;Steam Achievements;Steam Workshop;Steam Cloud,Indie;Simulation;Strategy,2020-03-03,9,8,Very Positive,442,98,540,20,0,12.49,Stardock Entertainment,Stardock Entertainment
game,Speed Masters ASD,1188690,0,windows,Single-player,Action;Casual;Indie;Racing,2019-11-28,1,0,1 user reviews,1,0,1,0,0,8.19,H.D.A.,H.D.A.
game,Bloodholic,1188710,0,windows,Single-player;Steam Achievements;Partial Controller Support,Indie,2019-11-21,1,0,1 user reviews,1,0,1,4,0,1.59,釉里红,鲨鲨湾
